2018-07-17 15:56:19 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-18 10:46:08 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 10:46:08 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 10:46:08 INFO  MIP_DeRegisterCustomer_Queries:80 - Getting Customer Confirmation Status
2018-07-18 10:46:09 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-18 10:46:10 INFO  MIP_UpdateCoverLevel_Queries:46 - Executing checkRecordExistAfterDereg query
2018-07-18 10:46:10 INFO  MIP_UpdateCoverLevel_Queries:74 - Executing the getupdateCoverLevelForConfirmedCustomer queries
2018-07-18 10:46:11 INFO  MIP_ChangeCoverLevel_Test:1153 - New Offer Level: In Offer_Subscription=PKR 400000 In Update Cover Level=400000.00
2018-07-18 10:46:11 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-18 10:46:11 INFO  MIP_ChangeCoverLevel_Test:1160 - Current Cover Level After Cover Change in Change Cover Level Page: In Dashboard before update cover level= 200000 Cover Level after update cover level= 200000
2018-07-18 10:46:11 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-18 10:46:11 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-18 10:50:04 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-18 10:50:33 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-18 10:50:37 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-18 10:50:37 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-18 10:50:39 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-18 10:50:39 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-18 10:50:44 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-18 10:50:44 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-18 10:50:44 INFO  MIP_LoginPage:41 - Entering the password
2018-07-18 10:50:45 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-18 10:50:47 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-18 10:50:47 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-18 10:50:47 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:50:48 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:50:48 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-18 10:50:48 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:50:51 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:50:51 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03204084690
2018-07-18 10:50:51 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 10:50:51 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 10:50:53 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 10:51:23 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:51:23 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:51:23 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03020066532
2018-07-18 10:51:23 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 10:51:23 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 10:51:23 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 10:51:54 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-18 10:51:54 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-18 11:32:47 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-18 11:33:13 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-18 11:33:16 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-18 11:33:16 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-18 11:33:18 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-18 11:33:18 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-18 11:33:58 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-18 11:33:58 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-18 11:33:58 INFO  MIP_LoginPage:41 - Entering the password
2018-07-18 11:33:59 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-18 11:34:02 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-18 11:34:02 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-18 11:34:02 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 11:34:03 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 11:34:03 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-18 11:34:03 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 11:34:04 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 11:34:04 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03204084690
2018-07-18 11:34:04 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 11:34:04 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 11:34:05 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 11:34:36 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 11:34:36 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 11:34:36 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03020066532
2018-07-18 11:34:36 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 11:34:36 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 11:34:36 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 11:35:06 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 11:35:06 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 11:35:07 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03020006533
2018-07-18 11:35:07 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 11:35:07 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 11:35:07 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 11:35:37 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-18 11:35:37 INFO  MIP_BrowserFactory:55 - browser closed
